Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[385]    0.0    0.00    0.00       6         bool __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#1}>::operator()<__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(__gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >) [385]
                0.00    0.00       6/65223       __gnu_cxx::__normal_iterator<char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::operator*() const [24]
                0.00    0.00       6/6           pxr::FileRC::parseInt(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, int&)::{lambda(unsigned char)#1}::operator()(unsigned char) const [422]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::remove_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>(pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}, pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}, pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}) [419]
[386]    0.0    0.00    0.00       6         __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}> __gnu_cxx::__ops::__pred_iter<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>(__gnu_cxx::__ops::_Iter_pred) [386]
                0.00    0.00       6/12          std::remove_reference<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}&>::type&& std::move<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}&>(std::remove_reference&&) [298]
                0.00    0.00       6/6           __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>::_Iter_pred({lambda(char)#2}) [383]
-----------------------------------------------
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}> >(__gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>, __gnu_cxx::__ops::_Iter_pred<pxr::FileRC::load(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)::{lambda(char)#2}>) [410]
[387]    0.0    0.00    0.00       6         bool __gnu_cxx::operator==<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(__gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&, __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [387]
                0.00    0.00      12/324         __gnu_cxx::__normal_iterator<char*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::base() const [179]
-----------------------------------------------
                0.00    0.00       6/6           tinyxml2::MemPoolT<104>::Clear() [552]
[388]    0.0    0.00    0.00       6         tinyxml2::DynArray<tinyxml2::MemPoolT<104>::Block*, 10>::Empty() const [388]
-----------------------------------------------
                0.00    0.00       2/6           pxr::FileRC::getBoolValue(int) const [904]
                0.00    0.00       4/6           pxr::FileRC::getIntValue(int) const [687]
[389]    0.0    0.00    0.00       6         std::unordered_map<int, pxr::FileRC::Property, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, pxr::FileRC::Property> > >::at(int const&) const [389]
                0.00    0.00       6/6           std::__detail::_Map_base<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::at(int const&) const [392]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false>*) const [391]
[390]    0.0    0.00    0.00       6         std::__detail::_Hashtable_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [390]
                0.00    0.00       6/2734        std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_M_cget() const [56]
-----------------------------------------------
                0.00    0.00       6/6           std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [337]
[391]    0.0    0.00    0.00       6         std::__detail::_Hashtable_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false>*) const [391]
                0.00    0.00       6/6           std::__detail::_Hashtable_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_Equal_hash_code<std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false> >::_S_equals(unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false> const&) [397]
                0.00    0.00       6/6           std::__detail::_Hashtable_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [390]
                0.00    0.00       6/11          std::__detail::_Hash_code_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [301]
                0.00    0.00       6/9           decltype ((get<0>)((forward<std::pair<int const, pxr::FileRC::Property>&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<int const, pxr::FileRC::Property>&>(std::pair<int const, pxr::FileRC::Property>&) const [338]
                0.00    0.00       6/27          std::__detail::_Hash_node_value_base<std::pair<int const, pxr::FileRC::Property> >::_M_v() [252]
                0.00    0.00       6/2734        std::equal_to<int>::operator()(int const&, int const&) const [57]
-----------------------------------------------
                0.00    0.00       6/6           std::unordered_map<int, pxr::FileRC::Property, std::hash<int>, std::equal_to<int>, std::allocator<std::pair<int const, pxr::FileRC::Property> > >::at(int const&) const [389]
[392]    0.0    0.00    0.00       6         std::__detail::_Map_base<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::at(int const&) const [392]
                0.00    0.00       6/9           std::__detail::_Hash_code_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [339]
                0.00    0.00       6/10          std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_bucket_index(int const&, unsigned long) const [311]
                0.00    0.00       6/9           std::_Hashtable<int, std::pair<int const, pxr::FileRC::Property>, std::allocator<std::pair<int const, pxr::FileRC::Property> >, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_node(unsigned long, int const&, unsigned long) const [336]
                0.00    0.00       6/27          std::__detail::_Hash_node_value_base<std::pair<int const, pxr::FileRC::Property> >::_M_v() [252]
-----------------------------------------------
                0.00    0.00       1/6           pxr::Engine::initialize(std::unique_ptr<pxr::App, std::default_delete<pxr::App> >) [857]
                0.00    0.00       1/6           SplashState::onInit() [835]
                0.00    0.00       2/6           std::_Vector_base<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::_Vector_impl::~_Vector_impl() [746]
                0.00    0.00       2/6           std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::_S_check_init_len(unsigned long, std::allocator<std::pair<int, char const*> > const&) [780]
[393]    0.0    0.00    0.00       6         std::allocator<std::pair<int, char const*> >::~allocator() [393]
                0.00    0.00       6/6           __gnu_cxx::new_allocator<std::pair<int, char const*> >::~new_allocator() [382]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::~vector() [783]
                0.00    0.00       4/6           void std::vector<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::_M_range_initialize<std::pair<int, char const*> const*>(std::pair<int, char const*> const*, std::pair<int, char const*> const*, std::forward_iterator_tag) [781]
[394]    0.0    0.00    0.00       6         std::_Vector_base<std::pair<int, char const*>, std::allocator<std::pair<int, char const*> > >::_M_get_Tp_allocator() [394]
-----------------------------------------------
                0.00    0.00       6/6           pxr::Engine::EngineRC::EngineRC() [858]
[395]    0.0    0.00    0.00       6         std::variant<int, float, bool>::variant<int, void, void, int, void>(int&&) [395]
                0.00    0.00       6/42          int&& std::forward<int>(std::remove_reference<int>::type&) [245]
                0.00    0.00       6/6           std::variant<int, float, bool>::variant<0ul, int, int, void>(std::in_place_index_t<0ul>, int&&) [396]
-----------------------------------------------
                0.00    0.00       6/6           std::variant<int, float, bool>::variant<int, void, void, int, void>(int&&) [395]
[396]    0.0    0.00    0.00       6         std::variant<int, float, bool>::variant<0ul, int, int, void>(std::in_place_index_t<0ul>, int&&) [396]
                0.00    0.00       6/42          int&& std::forward<int>(std::remove_reference<int>::type&) [245]
                0.00    0.00       6/6           std::__detail::__variant::_Variant_base<int, float, bool>::_Variant_base<0ul, int>(std::in_place_index_t<0ul>, int&&) [402]
                0.00    0.00       6/9           std::_Enable_default_constructor<true, std::variant<int, float, bool> >::_Enable_default_constructor(std::_Enable_default_constructor_tag) [341]
-----------------------------------------------
                0.00    0.00       6/6           std::__detail::_Hashtable_base<int, std::pair<int const, pxr::FileRC::Property>, std::__detail::_Select1st, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<std::pair<int const, pxr::FileRC::Property>, false>*) const [391]
